entity_id	url	ordered_id
4000	http://dbpedia.org/resource/Patrick_Allen	6199
4001	http://dbpedia.org/resource/Free_Willy	1067
4002	http://dbpedia.org/resource/Boston_Society_of_Film_Critics	6200
4003	http://dbpedia.org/resource/VistaVision	6201
4004	http://dbpedia.org/resource/Maxwell_Anderson	6202
4005	http://dbpedia.org/resource/The_Goodbye_Girl	1002
4006	http://dbpedia.org/resource/E.T._the_Extra-Terrestrial	340
4007	http://dbpedia.org/resource/Desperately_Seeking_Susan	2447
4008	http://dbpedia.org/resource/Mental_breakdown	6203
4009	http://dbpedia.org/resource/List_of_lesbian,_gay,_bisexual_or_transgender-related_films_of_1996	6204
4010	http://dbpedia.org/resource/Kazuko_Yanaga	6205
4011	http://dbpedia.org/resource/Hearts_and_Minds_(film)	2476
4012	http://dbpedia.org/resource/Category:Films_set_in_Spain	6206
4013	http://dbpedia.org/resource/Grumpier_Old_Men	39
4014	http://dbpedia.org/class/yago/WikicatItalian-languageFilms	6207
4015	http://dbpedia.org/resource/Propellerheads	6208
4016	http://dbpedia.org/resource/Taylor_Hackford	6209
4017	http://dbpedia.org/resource/AACTA_Award_for_Best_Actor_in_a_Supporting_Role	6210
4018	http://dbpedia.org/resource/Lance_Henriksen	6211
4019	http://dbpedia.org/resource/Category:Japanese_drama_films	6212
4020	http://dbpedia.org/resource/Dead_Ringers_(film)	1947
4021	http://dbpedia.org/resource/Jay_Cassidy	6213
4022	http://dbpedia.org/resource/The_Opposite_of_Sex	742
4023	http://dbpedia.org/resource/The_Gospel_According_to_St._Matthew_(film)	1925
4024	http://dbpedia.org/resource/Surf_Nazis_Must_Die	1720
4025	http://dbpedia.org/resource/Atlantic_City,_New_Jersey	6214
4026	http://dbpedia.org/resource/Michael_Moriarty	6215
4027	http://dbpedia.org/resource/Henry_Jaglom	6216
4028	http://dbpedia.org/resource/Legends_of_the_Fall	360
4029	http://dbpedia.org/resource/Eyes_of_Laura_Mars	1189
4030	http://dbpedia.org/resource/List_of_Nostalgia_Critic_episodes_(2009)	6217
4031	http://dbpedia.org/resource/Blast_from_the_Past_(film)	2562
4032	http://dbpedia.org/resource/Clay_Lacy	6218
4033	http://dbpedia.org/resource/Talia_Shire	6219
4034	http://dbpedia.org/resource/David_M._Walsh	6220
4035	http://dbpedia.org/resource/Bud_Molin	6221
4036	http://dbpedia.org/class/yago/WikicatComedyMysteryFilms	6222
4037	http://dbpedia.org/resource/R/GA	6223
4038	http://dbpedia.org/resource/Category:1983_films	6224
4039	http://dbpedia.org/class/yago/WikicatRussian-languageFilms	6225
4040	http://dbpedia.org/resource/Harry_Bugin	6226
4041	http://dbpedia.org/resource/A_Chef_in_Love	1324
4042	http://dbpedia.org/resource/Fred_Murphy_(cinematographer)	6227
4043	http://dbpedia.org/resource/Organized_crime	6228
4044	http://dbpedia.org/resource/List_of_British_films_of_1996	6229
4045	http://dbpedia.org/resource/Boston_Society_of_Film_Critics_Awards_1998	6230
4046	http://dbpedia.org/resource/Chuck_Moll	2864
4047	http://dbpedia.org/resource/Ireland	6231
4048	http://dbpedia.org/resource/Mike_Medavoy	6232
4049	http://dbpedia.org/resource/John_Kander	6233
4050	http://dbpedia.org/resource/Animation	6234
4051	http://dbpedia.org/resource/Category:Films_whose_writer_won_the_Best_Screenplay_BAFTA_Award	6235
4052	http://dbpedia.org/resource/Renny_Harlin	6236
4053	http://dbpedia.org/resource/Puppet_Master_4	2720
4054	http://dbpedia.org/resource/12th_Saturn_Awards	6237
4055	http://dbpedia.org/resource/Ilsa,_She_Wolf_of_the_SS	1730
4056	http://dbpedia.org/resource/Black_and_white	6238
4057	http://dbpedia.org/resource/List_of_songs_used_on_Takeshi's_Castle	6239
4058	http://dbpedia.org/resource/Category:Films_based_on_thriller_novels	6240
4059	http://dbpedia.org/resource/On_Her_Majesty's_Secret_Service_(film)	1779
4060	http://dbpedia.org/resource/Mary_Sweeney	6241
4061	http://dbpedia.org/resource/All_About_Eve	1389
4062	http://dbpedia.org/class/yago/Conveyance103100490	6242
4063	http://dbpedia.org/resource/Category:Magic_realism_films	6243
4064	http://dbpedia.org/resource/Portland,_Oregon	6244
4065	http://dbpedia.org/resource/Edward_Shearmur	6245
4066	http://dbpedia.org/resource/Category:Ghost_films	6246
4067	http://dbpedia.org/resource/Germinal_(1993_film)	511
4068	http://dbpedia.org/resource/1980_in_home_video	6247
4069	http://dbpedia.org/resource/Dorothy_Spencer	6248
4070	http://dbpedia.org/resource/1942_in_film	6249
4071	http://dbpedia.org/resource/1998_Los_Angeles_Film_Critics_Association_Awards	6250
4072	http://dbpedia.org/resource/Richard_Greatrex	6251
4073	http://dbpedia.org/resource/Living_in_Oblivion	1046
4074	http://dbpedia.org/resource/Charles_Lang	6252
4075	http://dbpedia.org/resource/Category:Films_about_revenge	6253
4076	http://dbpedia.org/resource/Comedy-drama	6254
4077	http://dbpedia.org/resource/Category:1966_films	6255
4078	http://dbpedia.org/resource/Location_shooting	6256
4079	http://dbpedia.org/resource/Category:Films_produced_by_Roger_Corman	6257
4080	http://dbpedia.org/resource/Porter_Hall	6258
4081	http://dbpedia.org/resource/Above_the_Rim	991
4082	http://dbpedia.org/resource/Category:Films_shot_in_Idaho	6259
4083	http://dbpedia.org/resource/Mark_Harmon	6260
4084	http://dbpedia.org/resource/The_Guardian_(1990_film)	1526
4085	http://dbpedia.org/resource/Category:1960s_fantasy_films	6261
4086	http://dbpedia.org/resource/Killer_Films	6262
4087	http://dbpedia.org/resource/My_Science_Project	2525
4088	http://dbpedia.org/resource/Ed_Begley_Jr.	6263
4089	http://dbpedia.org/resource/1998_National_Society_of_Film_Critics_Awards	6264
4090	http://dbpedia.org/resource/John_Alton	6265
4091	http://dbpedia.org/resource/George_Roy_Hill	6266
4092	http://dbpedia.org/resource/Bette_Davis	6267
4093	http://dbpedia.org/resource/Star_Trek:_The_Motion_Picture	950
4094	http://dbpedia.org/resource/Category:1950s_comedy-drama_films	6268
4095	http://dbpedia.org/class/yago/Wikicat1990sRomanceFilms	6269
4096	http://dbpedia.org/resource/Marshall_Brickman	6270
4097	http://dbpedia.org/resource/Good_Morning,_Vietnam	1282
4098	http://dbpedia.org/class/yago/Wikicat1990sComedyFilms	6271
4099	http://dbpedia.org/resource/Harlem	6272
4100	http://dbpedia.org/resource/Hugo_Friedhofer	6273
4101	http://dbpedia.org/resource/Television_movie	6274
4102	http://dbpedia.org/resource/Category:Films_about_cats	6275
4103	http://dbpedia.org/resource/Dennis_Hopper_filmography	6276
4104	http://dbpedia.org/resource/Cabin_Boy	1774
4105	http://dbpedia.org/resource/Seymour_Cassel	6277
4106	http://dbpedia.org/resource/Category:Films_set_in_Manhattan	6278
4107	http://dbpedia.org/resource/Japan_Academy_Prize_for_Outstanding_Foreign_Language_Film	6279
4108	http://dbpedia.org/resource/Game_Boy	6280
4109	http://dbpedia.org/resource/Michael_Kaplan_(costume_designer)	6281
4110	http://dbpedia.org/resource/Barbara_Stanwyck	6282
4111	http://dbpedia.org/resource/List_of_drama_films_of_the_1940s	6283
4112	http://dbpedia.org/resource/Richard_Attenborough	6284
4113	http://dbpedia.org/class/yago/Wikicat1968Films	6285
4114	http://dbpedia.org/resource/Category:Films_shot_in_Hawaii	6286
4115	http://dbpedia.org/resource/Big_Night	2683
4116	http://dbpedia.org/resource/Menahem_Golan	6287
4117	http://dbpedia.org/resource/Supernatural_fiction	6288
4118	http://dbpedia.org/class/yago/WikicatFilmsAboutRaceAndEthnicity	6289
4119	http://dbpedia.org/resource/Category:French_drama_films	6290
4120	http://dbpedia.org/resource/The_Color_of_Money	2134
4121	http://dbpedia.org/resource/Two_If_by_Sea	2081
4122	http://dbpedia.org/resource/Annie_Award	6291
4123	http://dbpedia.org/resource/Barenaked_Ladies	6292
4124	http://dbpedia.org/resource/43rd_Golden_Globe_Awards	6293
4125	http://dbpedia.org/resource/Miriam_Flynn	6294
4126	http://dbpedia.org/resource/Pier_Paolo_Pasolini	6295
4127	http://dbpedia.org/resource/Rocky_IV	947
4128	http://dbpedia.org/resource/Sydney	6296
4129	http://dbpedia.org/resource/Central_Intelligence_Agency	6297
4130	http://dbpedia.org/resource/Category:Fratricide_in_fiction	6298
4131	http://dbpedia.org/class/yago/WikicatAmericanCriminalComedyFilms	6299
4132	http://dbpedia.org/resource/Joanna_Going	6300
4133	http://dbpedia.org/resource/Patrick_Wayne	6301
4134	http://dbpedia.org/resource/David_Letterman	6302
4135	http://dbpedia.org/resource/Dick_Van_Patten	6303
4136	http://dbpedia.org/resource/Airport_(1970_film)	67
4137	http://dbpedia.org/resource/List_of_crime_films_of_1995	6304
4138	http://dbpedia.org/resource/St._Louis	6305
4139	http://dbpedia.org/resource/Category:Best_Foreign_Language_Film_BAFTA_Award_winners	6306
4140	http://dbpedia.org/resource/Category:Films_set_in_the_future	6307
4141	http://dbpedia.org/resource/Ann_Cusack	6308
4142	http://dbpedia.org/resource/Japan_Academy_Prize_(film)	6309
4143	http://dbpedia.org/resource/Stir_of_Echoes	1422
4144	http://dbpedia.org/resource/World_War_II	6310
4145	http://dbpedia.org/resource/Category:Films_produced_by_Brian_Grazer	6311
4146	http://dbpedia.org/resource/Roger_Corman_filmography	6312
4147	http://dbpedia.org/resource/William_Sadler_(actor)	6313
4148	http://dbpedia.org/resource/Category:Films_shot_in_Israel	6314
4149	http://dbpedia.org/resource/John_Foreman_(producer)	6315
4150	http://dbpedia.org/resource/List_of_people_who_have_won_multiple_Academy_Awards_in_a_single_year	6316
4151	http://dbpedia.org/class/yago/WikicatAmericanSatiricalFilms	6317
4152	http://dbpedia.org/resource/Spock	6318
4153	http://dbpedia.org/resource/1953_in_film	6319
4154	http://dbpedia.org/resource/Highlander_(film)	2641
4155	http://dbpedia.org/resource/Gun_Shy_(film)	2296
4156	http://dbpedia.org/resource/Indiana_Jones_and_the_Temple_of_Doom	527
4157	http://dbpedia.org/resource/5th_Empire_Awards	6320
4158	http://dbpedia.org/resource/Claire_Trevor	6321
4159	http://dbpedia.org/resource/1989_New_York_Film_Critics_Circle_Awards	6322
4160	http://dbpedia.org/resource/Category:Films_produced_by_Eric_Fellner	6323
4161	http://dbpedia.org/resource/Gary_Rydstrom	6324
4162	http://dbpedia.org/resource/Photonovel	6325
4163	http://dbpedia.org/resource/Michael_Ensign	6326
4164	http://dbpedia.org/resource/Blame_It_on_Rio	476
4165	http://dbpedia.org/resource/Category:Films_set_in_Rome	6327
4166	http://dbpedia.org/resource/Stephen_Root	6328
4167	http://dbpedia.org/resource/New_Orleans	6329
4168	http://dbpedia.org/resource/RoboCop_3	125
4169	http://dbpedia.org/resource/Saturn_Award	6330
4170	http://dbpedia.org/resource/Police_Academy_4:_Citizens_on_Patrol	2647
4171	http://dbpedia.org/resource/Ridley_Scott	6331
4172	http://dbpedia.org/resource/1981_Cannes_Film_Festival	6332
4173	http://dbpedia.org/resource/Spy_film	6333
4174	http://dbpedia.org/resource/26th_Saturn_Awards	6334
4175	http://dbpedia.org/resource/Wesley_Strick	6335
4176	http://dbpedia.org/resource/Brassed_Off	2321
4177	http://dbpedia.org/resource/Open_Your_Eyes_(1997_film)	2154
4178	http://dbpedia.org/resource/Once_Were_Warriors_(film)	1736
4179	http://dbpedia.org/resource/The_Negotiator	1402
4180	http://dbpedia.org/resource/Edward_Hopper	6336
4181	http://dbpedia.org/class/yago/Song107048000	6337
4182	http://dbpedia.org/class/yago/Communication100033020	6338
4183	http://dbpedia.org/resource/The_Thomas_Crown_Affair_(1968_film)	141
4184	http://dbpedia.org/resource/The_Enigma_of_Kaspar_Hauser	1626
4185	http://dbpedia.org/resource/43rd_British_Academy_Film_Awards	6339
4186	http://dbpedia.org/resource/Burt_Young	6340
4187	http://dbpedia.org/resource/Anjelica_Huston	6341
4188	http://dbpedia.org/resource/Balto_(film)	925
4189	http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_(1937_film)	1943
4190	http://dbpedia.org/resource/It_Conquered_the_World	1286
4191	http://dbpedia.org/resource/James_Doohan	6342
4192	http://dbpedia.org/resource/Category:American_sports_films	6343
4193	http://dbpedia.org/resource/Shanghai_Noon	1595
4194	http://dbpedia.org/resource/Bill_Hunter_(actor)	6344
4195	http://dbpedia.org/resource/Joel_Silver	6345
4196	http://dbpedia.org/resource/Love_Jones_(film)	1841
4197	http://dbpedia.org/resource/Monument_Ave.	709
4198	http://dbpedia.org/resource/Category:Impact_event_films	6346
4199	http://dbpedia.org/resource/High_Plains_Drifter	705
4200	http://dbpedia.org/resource/Dolph_Lundgren	6347
4201	http://dbpedia.org/resource/Stuart_Freeborn	6348
4202	http://dbpedia.org/resource/The_Specials_(film)	6349
4203	http://dbpedia.org/resource/Roy_Webb	6350
4204	http://dbpedia.org/resource/Piranha_(1978_film)	2550
4205	http://dbpedia.org/resource/Just_Cause_(film)	300
4206	http://dbpedia.org/resource/2014_in_the_United_Kingdom	6351
4207	http://dbpedia.org/resource/Wisdom_(film)	504
4208	http://dbpedia.org/resource/Arthur_Hiller	6352
4209	http://dbpedia.org/resource/Celia_D._Costas	6353
4210	http://dbpedia.org/resource/Kevin_Corrigan	6354
4211	http://dbpedia.org/resource/Film_director	6355
4212	http://dbpedia.org/resource/Visual_Effects_Society	6356
4213	http://dbpedia.org/resource/All_Time_Greatest_Movie_Songs	6357
4214	http://dbpedia.org/resource/Category:Films_directed_by_Francis_Ford_Coppola	6358
4215	http://dbpedia.org/resource/49th_Golden_Globe_Awards	6359
4216	http://dbpedia.org/resource/Category:Films_set_in_Mexico	6360
4217	http://dbpedia.org/resource/Bill_McKinney	6361
4218	http://dbpedia.org/resource/Category:1953_films	6362
4219	http://dbpedia.org/resource/Category:New_Year_films	6363
4220	http://dbpedia.org/resource/Cinderella_(1950_film)	460
4221	http://dbpedia.org/resource/Category:Films_shot_in_Texas	6364
4222	http://dbpedia.org/resource/Category:American_basketball_films	6365
4223	http://dbpedia.org/resource/Jeff_Imada	6366
4224	http://dbpedia.org/resource/Costumi_d'Arte	6367
4225	http://dbpedia.org/resource/Craig_McKay_(film_editor)	6368
4226	http://dbpedia.org/resource/Don_Knotts	6369
4227	http://dbpedia.org/resource/Alice_Drummond	6370
4228	http://dbpedia.org/class/yago/WikicatAmerican3DFilms	6371
4229	http://dbpedia.org/resource/Alf_Joint	6372
4230	http://dbpedia.org/resource/Rear_Window	6373
4231	http://dbpedia.org/resource/Jawbreaker_(film)	2571
4232	http://dbpedia.org/resource/Grammy_Award_for_Best_Song_Written_for_Visual_Media	6374
4233	http://dbpedia.org/resource/Practical_Magic	595
4234	http://dbpedia.org/resource/National_Board_of_Review_Award_for_Best_Supporting_Actor	6375
4235	http://dbpedia.org/resource/Category:Italian_drama_films	6376
4236	http://dbpedia.org/resource/Category:Disney_Renaissance	6377
4237	http://dbpedia.org/resource/List_of_directorial_debuts	6378
4238	http://dbpedia.org/resource/Howard_Kazanjian	6379
4239	http://dbpedia.org/resource/Teen_Choice_Award_for_Choice_Movie_–_Drama	6380
4240	http://dbpedia.org/resource/The_Gods_Must_Be_Crazy_II	1319
4241	http://dbpedia.org/resource/Jennifer_Esposito	6381
4242	http://dbpedia.org/resource/The_Very_Thought_of_You_(film)	1175
4243	http://dbpedia.org/resource/Miles_Davis	6382
4244	http://dbpedia.org/resource/Children_of_the_Corn_IV:_The_Gathering	806
4245	http://dbpedia.org/resource/Syd_Mead	6383
4246	http://dbpedia.org/resource/Tim_Squyres	6384
4247	http://dbpedia.org/resource/Hawaii	6385
4248	http://dbpedia.org/resource/Phillip_Noyce	6386
4249	http://dbpedia.org/resource/Category:Films_directed_by_John_G._Avildsen	6387
4250	http://dbpedia.org/resource/Austin_Powers_in_Goldmember	6388
4251	http://dbpedia.org/resource/Andy_Nelson_(sound_engineer)	6389
4252	http://dbpedia.org/resource/Allegory	6390
4253	http://dbpedia.org/resource/Philip_Stone	6391
4254	http://dbpedia.org/resource/Black_and_White_(1999_drama_film)	2145
4255	http://dbpedia.org/resource/1995_New_York_Film_Critics_Circle_Awards	6392
4256	http://dbpedia.org/resource/Fredric_March	6393
4257	http://dbpedia.org/resource/Frankie_Starlight	430
4258	http://dbpedia.org/resource/Aleksander_Krupa	6394
4259	http://dbpedia.org/resource/Mimi_Rogers	6395
4260	http://dbpedia.org/resource/Syfy	6396
4261	http://dbpedia.org/resource/My_Boyfriend's_Back	1983
4262	http://dbpedia.org/resource/Tron	6397
4263	http://dbpedia.org/resource/Fluke_(film)	2882
4264	http://dbpedia.org/resource/Online_Film_Critics_Society_Awards_1998	6398
4265	http://dbpedia.org/resource/She's_the_One	984
4266	http://dbpedia.org/resource/Gregory_Smith_(actor)	6399
4267	http://dbpedia.org/resource/Category:Films_produced_by_Harry_Saltzman	6400
4268	http://dbpedia.org/resource/Public_domain	6401
4269	http://dbpedia.org/resource/Joan_Crawford	6402
4270	http://dbpedia.org/resource/Category:Cross-dressing_in_film	6403
4271	http://dbpedia.org/resource/Roger_Aaron_Brown	6404
4272	http://dbpedia.org/resource/Pulitzer_Prize	6405
4273	http://dbpedia.org/resource/38th_Golden_Globe_Awards	6406
4274	http://dbpedia.org/resource/Macon_McCalman	6407
4275	http://dbpedia.org/class/yago/WikicatDinosaurFilms	6408
4276	http://dbpedia.org/resource/Fried_Green_Tomatoes	2539
4277	http://dbpedia.org/resource/UK	6409
4278	http://dbpedia.org/resource/Katrin_Cartlidge	6410
4279	http://dbpedia.org/resource/List_of_songs_in_On_the_Record	6411
4280	http://dbpedia.org/resource/List_of_1984_box_office_number-one_films_in_the_United_States	6412
4281	http://dbpedia.org/resource/Steve_Maslow	6413
4282	http://dbpedia.org/resource/The_Idolmaker	1676
4283	http://dbpedia.org/class/yago/WikicatBritishRomanticComedyFilms	6414
4284	http://dbpedia.org/class/yago/Wikicat1990sActionThrillerFilms	6415
4285	http://dbpedia.org/resource/Howard_Hawks	6416
4286	http://dbpedia.org/resource/A_Couch_in_New_York	831
4287	http://dbpedia.org/resource/Category:Canadian_action_films	6417
4288	http://dbpedia.org/resource/Ralph_Kemplen	6418
4289	http://dbpedia.org/class/yago/WikicatFilmsBasedOnAmericanNovels	6419
4290	http://dbpedia.org/resource/Holiday_Inn_(film)	1020
4291	http://dbpedia.org/class/yago/WikicatImagineEntertainmentFilms	6420
4292	http://dbpedia.org/resource/Friday_the_13th_Part_VII:_The_New_Blood	2534
4293	http://dbpedia.org/resource/Steve_White_(actor)	6421
4294	http://dbpedia.org/resource/List_of_former_child_actors_from_the_United_Kingdom	6422
4295	http://dbpedia.org/resource/Category:Films_set_in_Mississippi	6423
4296	http://dbpedia.org/resource/Doris_Day	6424
4297	http://dbpedia.org/resource/The_Treasure_of_the_Sierra_Madre_(film)	1861
4298	http://dbpedia.org/resource/Long_Island	6425
4299	http://dbpedia.org/resource/The_Air_Up_There	1137
4300	http://dbpedia.org/resource/Category:Killer_Films_films	6426
4301	http://dbpedia.org/class/yago/WikicatAmericanAdventureComedyFilms	6427
4302	http://dbpedia.org/resource/Diane_Salinger	6428
4303	http://dbpedia.org/resource/Dallas–Fort_Worth_Film_Critics_Association_Award_for_Best_Animated_Film	6429
4304	http://dbpedia.org/resource/Milo_O'Shea	6430
4305	http://dbpedia.org/resource/Category:Aviation_films	6431
4306	http://dbpedia.org/resource/Alan_Ladd	6432
4307	http://dbpedia.org/resource/Julian_Richings	6433
4308	http://dbpedia.org/resource/Red_Corner	2583
4309	http://dbpedia.org/resource/Michael_J._Fox	6434
4310	http://dbpedia.org/resource/Conan_the_Barbarian_(1982_film)	444
4311	http://dbpedia.org/resource/Diane_Venora	6435
4312	http://dbpedia.org/resource/List_of_Nostalgia_Critic_episodes_(2011)	6436
4313	http://dbpedia.org/resource/Rade_Šerbedžija	6437
4314	http://dbpedia.org/resource/Category:1970s_romantic_comedy_films	6438
4315	http://dbpedia.org/resource/Cyborgs_in_fiction	6439
4316	http://dbpedia.org/resource/Cinema_of_Italy	6440
4317	http://dbpedia.org/resource/Michael_York	6441
4318	http://dbpedia.org/resource/Eye_for_an_Eye_(1996_film)	2028
4319	http://dbpedia.org/resource/Dennis_Virkler	6442
4320	http://dbpedia.org/resource/Garry_Shandling	6443
4321	http://dbpedia.org/resource/Antony_Cooke	6444
4322	http://dbpedia.org/resource/Tony_Burton	6445
4323	http://dbpedia.org/resource/Debra_Monk	6446
4324	http://dbpedia.org/resource/Lasse_Hallström	6447
4325	http://dbpedia.org/resource/Mark_Rosenberg	6448
4326	http://dbpedia.org/resource/Franz_Schubert	6449
4327	http://dbpedia.org/resource/DVD-Video	6450
4328	http://dbpedia.org/resource/Category:Nonlinear_narrative_films	6451
4329	http://dbpedia.org/resource/Bob_Fosse	6452
4330	http://dbpedia.org/resource/Bamboozled	34
4331	http://dbpedia.org/resource/Lennie_Niehaus	6453
4332	http://dbpedia.org/resource/Out_of_Sight_(1966_film)	1756
4333	http://dbpedia.org/resource/Frank_Darabont	6454
4334	http://dbpedia.org/resource/The_Bite	6455
4335	http://dbpedia.org/resource/Blackbeard's_Ghost	780
4336	http://dbpedia.org/resource/The_Karate_Kid,_Part_II	1415
4337	http://dbpedia.org/resource/The_Secret_Adventures_of_Tom_Thumb	25
4338	http://dbpedia.org/resource/Category:1937_films	6456
4339	http://dbpedia.org/class/yago/WikicatAmericanScienceFictionHorrorFilms	6457
4340	http://dbpedia.org/resource/Joel_Grey	6458
4341	http://dbpedia.org/resource/Daisy_von_Scherler_Mayer	6459
4342	http://dbpedia.org/class/yago/WikicatFilmsBasedOnActualEvents	6460
4343	http://dbpedia.org/resource/List_of_fictional_books_from_non-print_media	6461
4344	http://dbpedia.org/resource/Bill_Clinton	6462
4345	http://dbpedia.org/resource/Erica_Yohn	6463
4346	http://dbpedia.org/resource/Players_(film)	1178
4347	http://dbpedia.org/resource/List_of_American_films_of_2006	6464
4348	http://dbpedia.org/resource/Reba_McEntire	6465
4349	http://dbpedia.org/resource/Texas	6466
4350	http://dbpedia.org/resource/Kate_Burton_(actress)	6467
4351	http://dbpedia.org/resource/Light_It_Up_(film)	648
4352	http://dbpedia.org/resource/Category:Film_scores_by_Jerry_Goldsmith	6468
4353	http://dbpedia.org/resource/Category:MTV_Films_films	6469
4354	http://dbpedia.org/resource/Small_Soldiers	2047
4355	http://dbpedia.org/resource/Nick_Stahl	6470
4356	http://dbpedia.org/resource/Don_Johnson	6471
4357	http://dbpedia.org/resource/Darrell_Roodt	6472
4358	http://dbpedia.org/resource/Fox_Animation_Studios	6473
4359	http://dbpedia.org/resource/That_Old_Feeling_(film)	1385
4360	http://dbpedia.org/class/yago/Wikicat1948Films	6474
4361	http://dbpedia.org/resource/Citizen_Ruth	1689
4362	http://dbpedia.org/resource/J._C._Quinn	6475
4363	http://dbpedia.org/resource/Shaft_(1971_film)	878
4364	http://dbpedia.org/resource/Category:Film_scores_by_Angelo_Badalamenti	6476
4365	http://dbpedia.org/resource/Robert_Sean_Leonard	6477
4366	http://dbpedia.org/resource/Category:Screenplays_by_Bonnie_and_Terry_Turner	6478
4367	http://dbpedia.org/resource/List_of_films:_X–Z	6479
4368	http://dbpedia.org/resource/Lynne_Thigpen	6480
4369	http://dbpedia.org/resource/Marnie_(film)	601
4370	http://dbpedia.org/resource/François_Truffaut	6481
4371	http://dbpedia.org/resource/Christopher_Null	6482
4372	http://dbpedia.org/resource/Bill_Bixby	6483
4373	http://dbpedia.org/resource/Category:Films_about_vacationing	6484
4374	http://dbpedia.org/resource/Rupert_Penry-Jones	6485
4375	http://dbpedia.org/resource/Playing_God_(film)	1063
4376	http://dbpedia.org/resource/Category:Films_about_royalty	6486
4377	http://dbpedia.org/resource/Category:Belgian_films	6487
4378	http://dbpedia.org/resource/Heather_Graham	6488
4379	http://dbpedia.org/resource/Ted_Levine	6489
4380	http://dbpedia.org/resource/Category:Werewolves_in_film	6490
4381	http://dbpedia.org/resource/Category:1990s_sports_films	6491
4382	http://dbpedia.org/resource/History_of_science_fiction_films	6492
4383	http://dbpedia.org/class/yago/Wikicat1980sHorrorFilms	6493
4384	http://dbpedia.org/resource/List_of_horror_films_of_1987	6494
4385	http://dbpedia.org/resource/Animal_House	2686
4386	http://dbpedia.org/resource/The_Jim_Henson_Company	6495
4387	http://dbpedia.org/resource/Deliverance_(1919_film)	2318
4388	http://dbpedia.org/resource/Saludos_Amigos	967
4389	http://dbpedia.org/resource/Category:Films_set_in_Maine	6496
4390	http://dbpedia.org/resource/Richard_E._Grant	6497
4391	http://dbpedia.org/resource/Category:Film_scores_by_Marco_Beltrami	6498
4392	http://dbpedia.org/resource/List_of_Star_Trek_composers_and_music	6499
4393	http://dbpedia.org/resource/Chicago_film_industry	6500
4394	http://dbpedia.org/resource/Denis_Leary	6501
4395	http://dbpedia.org/resource/Visual_effects_supervisor	6502
4396	http://dbpedia.org/resource/Hideo_Kojima	6503
4397	http://dbpedia.org/resource/Death_Wish_4:_The_Crackdown	586
4398	http://dbpedia.org/resource/Coca-Cola	6504
4399	http://dbpedia.org/resource/Allmovie	6505
4400	http://dbpedia.org/resource/Roy_Orbison	6506
4401	http://dbpedia.org/resource/Citizen_Kane	1280
4402	http://dbpedia.org/resource/The_Madness_of_King_George	688
4403	http://dbpedia.org/resource/James_V._Hart	6507
4404	http://dbpedia.org/resource/Nell_(film)	1531
4405	http://dbpedia.org/resource/John_Malkovich	6508
4406	http://dbpedia.org/resource/The_Scout_(film)	395
4407	http://dbpedia.org/resource/Joanna_Johnston	6509
4408	http://dbpedia.org/resource/Category:Films_produced_by_Gary_Lucchesi	6510
4409	http://dbpedia.org/resource/Category:American_war_films	6511
4410	http://dbpedia.org/resource/16th_Empire_Awards	6512
4411	http://dbpedia.org/resource/For_Love_or_Money_(1993_film)	825
4412	http://dbpedia.org/resource/The_Thing_from_Another_World	1028
4413	http://dbpedia.org/resource/Cinespia	6513
4414	http://dbpedia.org/resource/Hot_Lead_and_Cold_Feet	1277
4415	http://dbpedia.org/resource/Icon_Productions	6514
4416	http://dbpedia.org/resource/Category:Films_about_altered_memories	6515
4417	http://dbpedia.org/resource/Molly_Parker	6516
4418	http://dbpedia.org/resource/John_Altman_(composer)	6517
4419	http://dbpedia.org/resource/To_Kill_a_Mockingbird_(film)	1432
4420	http://dbpedia.org/resource/John_Stears	6518
4421	http://dbpedia.org/resource/Spin-off_(media)	6519
4422	http://dbpedia.org/resource/Anne_Bancroft	6520
4423	http://dbpedia.org/resource/King_of_New_York	1565
4424	http://dbpedia.org/resource/Shin_Aomori	6521
4425	http://dbpedia.org/resource/Elia_Kazan	6522
4426	http://dbpedia.org/resource/Film	6523
4427	http://dbpedia.org/resource/Culver_City,_California	6524
4428	http://dbpedia.org/resource/Dalton_Trumbo	6525
4429	http://dbpedia.org/resource/Category:European_Film_Awards_winners_(films)	6526
4430	http://dbpedia.org/resource/Category:Films_set_in_the_1880s	6527
4431	http://dbpedia.org/resource/Belle_(Disney)	6528
4432	http://dbpedia.org/class/yago/WikicatDutchFilms	6529
4433	http://dbpedia.org/resource/Phoebe_Nicholls	6530
4434	http://dbpedia.org/resource/Brother,_Can_You_Spare_a_Dime%3F_(film)	1437
4435	http://dbpedia.org/resource/Pump_Up_the_Volume_(film)	2432
4436	http://dbpedia.org/resource/Category:Films_set_in_New_Jersey	6531
4437	http://dbpedia.org/resource/Red_Rock_West	2690
4438	http://dbpedia.org/resource/Stephen_Endelman	6532
4439	http://dbpedia.org/resource/Motoko_Kumai	6533
4440	http://dbpedia.org/resource/David_Finfer	6534
4441	http://dbpedia.org/resource/List_of_film_memorabilia	6535
4442	http://dbpedia.org/resource/National_Board_of_Review_Awards_1995	6536
4443	http://dbpedia.org/resource/Suddenly,_Last_Summer_(film)	783
4444	http://dbpedia.org/resource/Roy_Scheider	6537
4445	http://dbpedia.org/resource/Vincent_Gallo	6538
